,mean_fit_time,std_fit_time,mean_score_time,std_score_time,mean_test_score,std_test_score,mean_train_score,std_train_score,combination,rank_test_score,repetition,binary,ngram_range,tokens,alpha
770,0.09826991558074952,0.02264434839240983,0.012075400352478028,0.0028776178357336783,0.5986577181208055,0.03130712426762576,0.826696495152871,0.008665675791996391,tf-idf,400,4,False,bigram,1400,0.0
170,0.11201403141021729,0.027316933411339128,0.014122962951660156,0.0037216562184763952,0.5979865771812081,0.03693714874044836,0.5905294556301268,0.0035364371965337406,tf-idf,401,4,True,unigram_bigram,80,0.5
374,0.1085712194442749,0.01786397967556993,0.012962532043457032,0.002660061620801886,0.5979865771812081,0.02947676678657416,0.825876211782252,0.009832378073858028,tf-idf,401,4,True,bigram,1400,0.0
425,0.05052664279937744,0.01240931447678665,0.00873873233795166,0.00190094905210245,0.5979865771812081,0.04740459969506122,0.6147651006711409,0.013742971259202428,tf-idf,401,4,False,unigram,40,0.7
759,0.07749836444854737,0.01690527309405305,0.010316419601440429,0.0023837575213114053,0.5973154362416108,0.033957344001808096,0.7994780014914242,0.009833509142316142,tf-idf,404,4,False,bigram,1200,0.0
185,0.11202664375305176,0.026700261758143388,0.014333629608154297,0.0032545024824756834,0.5973154362416107,0.03688223265512509,0.5882923191648024,0.009482280596409697,tf-idf,405,4,True,unigram_bigram,100,0.9
569,0.12170572280883789,0.027507432480873988,0.014675784111022949,0.0034422575048125344,0.5966442953020135,0.03730118988346378,0.5891126025354214,0.008702815487484073,tf-idf,406,4,False,unigram_bigram,80,0.8
27,0.053092551231384275,0.013990632181599294,0.009401702880859375,0.0021758286993261134,0.5966442953020135,0.03860664971347558,0.6061894108873975,0.012727233440053602,tf-idf,406,4,True,unigram,40,0.5
363,0.06577966213226319,0.0012691116702166394,0.009010505676269532,0.00021447740481631084,0.5966442953020133,0.03348314008930582,0.7982848620432513,0.00943996189498297,tf-idf,408,4,True,bigram,1200,0.0
186,0.1195131778717041,0.03126469012299939,0.013798356056213379,0.0034311326729533124,0.5953020134228189,0.036888338479627664,0.5853094705443699,0.010961968680089498,tf-idf,409,4,True,unigram_bigram,100,1.0
171,0.12169015407562256,0.02520337866159237,0.01375718116760254,0.00337532645068522,0.5953020134228189,0.03627266877012527,0.5871737509321402,0.0025875244702307874,tf-idf,409,4,True,unigram_bigram,80,0.6
426,0.05056459903717041,0.012628639914400448,0.009798097610473632,0.0022215741180428034,0.5953020134228187,0.047839686945494585,0.6126771066368382,0.013223308067602003,tf-idf,411,4,False,unigram,40,0.8
570,0.14028995037078856,0.016934419856478214,0.015648555755615235,0.003344505066263812,0.5926174496644295,0.039824171004420955,0.5854586129753915,0.009184376904629287,tf-idf,412,4,False,unigram_bigram,80,0.9
28,0.04889647960662842,0.012121689418574466,0.009540939331054687,0.002114908024830608,0.5926174496644295,0.03879287521239846,0.6031319910514542,0.013217419263895316,tf-idf,412,4,True,unigram,40,0.6
748,0.10134012699127197,0.023254495287435555,0.011820697784423828,0.002474367092222704,0.5919463087248322,0.03201841729362835,0.7647278150633855,0.009416369326025284,tf-idf,414,4,False,bigram,1000,0.0
172,0.12360825538635253,0.024834732042868082,0.013537931442260741,0.0035109850268511453,0.5919463087248322,0.03561476284945395,0.5847129008202835,0.0031541067833790516,tf-idf,414,4,True,unigram_bigram,80,0.7
571,0.12467796802520752,0.02705344527691434,0.013796734809875488,0.0034615012339782765,0.5919463087248321,0.038413659117460926,0.5824011931394482,0.008829685378443365,tf-idf,416,4,False,unigram_bigram,80,1.0
173,0.1058568000793457,0.027280946418467424,0.011560392379760743,0.0024198594048705593,0.5899328859060402,0.036815001750073774,0.5819537658463834,0.0032709488738943138,tf-idf,417,4,True,unigram_bigram,80,0.8
29,0.037482166290283205,0.00032324499040864836,0.007494187355041504,0.0003635845879846518,0.589261744966443,0.039110878615660316,0.6014168530947054,0.013888075588397183,tf-idf,418,4,True,unigram,40,0.7
427,0.053489851951599124,0.013214527913567099,0.009021520614624023,0.0022699548645210817,0.5885906040268456,0.050940437339989056,0.6065622669649515,0.018541709491925476,tf-idf,419,4,False,unigram,40,0.9
30,0.038466811180114746,0.003124299206777154,0.007413125038146973,0.00041557874517855964,0.5872483221476511,0.03962005944468576,0.5991051454138704,0.014922443681329325,tf-idf,420,4,True,unigram,40,0.8
428,0.0409623384475708,0.006169415572888004,0.007491540908813476,0.0006982620718656214,0.5872483221476509,0.050958118852961656,0.6043251304996271,0.01821492574588758,tf-idf,421,4,False,unigram,40,1.0
31,0.04252192974090576,0.008707386297238466,0.008883428573608399,0.002568088287944236,0.5852348993288591,0.04178357695643861,0.5970171513795675,0.014306016880680042,tf-idf,422,4,True,unigram,40,0.9
771,0.08000121116638184,0.0225327985745192,0.010316109657287598,0.0026242428656147823,0.5838926174496644,0.03369100777989565,0.7523489932885906,0.012354764904707057,tf-idf,423,4,False,bigram,1400,0.1
782,0.07177770137786865,0.01649872594003412,0.010146212577819825,0.0020525136659186437,0.5832214765100672,0.04990419179871489,0.7678598061148397,0.006212726629631936,tf-idf,424,4,False,bigram,1600,0.1
32,0.04755210876464844,0.009822553226952515,0.0077180624008178714,0.0005106301769298342,0.5825503355704698,0.03806026007720221,0.5950037285607755,0.014067894887944276,tf-idf,425,4,True,unigram,40,1.0
760,0.0652620553970337,0.000877193869394227,0.00954287052154541,0.0017801193567492588,0.5818791946308725,0.031629185685766927,0.7292319164802387,0.013084858000796212,tf-idf,426,4,False,bigram,1200,0.1
352,0.09262335300445557,0.025277384600509444,0.011552190780639649,0.0025837332209769,0.5818791946308723,0.04746157639795206,0.7598806860551827,0.00901047425323979,tf-idf,427,4,True,bigram,1000,0.0
174,0.0869980812072754,0.010477320701234097,0.011232542991638183,0.0017786559272383177,0.580536912751678,0.039846785526972864,0.5748695003728561,0.010875387939798937,tf-idf,428,4,True,unigram_bigram,80,0.9
386,0.08227248191833496,0.02449746103811093,0.011434173583984375,0.0027637885615949182,0.5805369127516778,0.05015628024572718,0.7660700969425801,0.006371803826259196,tf-idf,429,4,True,bigram,1600,0.1
175,0.09804134368896485,0.014312395486856573,0.011552000045776367,0.002694288950000374,0.5771812080536913,0.037727434422966964,0.5721849366144668,0.010801506070011227,tf-idf,430,4,True,unigram_bigram,80,1.0
364,0.06570210456848144,0.0007346888627565291,0.008806180953979493,0.00026023308290332685,0.5718120805369128,0.04705650508176672,0.7236390753169276,0.015442544653698877,tf-idf,431,4,True,bigram,1200,0.1
375,0.1102644681930542,0.015297548098716472,0.013468670845031738,0.0019043862227082027,0.5711409395973155,0.04354148076055998,0.7447427293064878,0.013268857683024847,tf-idf,432,4,True,bigram,1400,0.1
783,0.08304376602172851,0.019571904585576106,0.010694932937622071,0.0026310977491886983,0.5664429530201343,0.055441279001512446,0.7244593586875466,0.004514484971712269,tf-idf,433,4,False,bigram,1600,0.2
387,0.08597087860107422,0.020299124392752842,0.011930513381958007,0.0029615819167188814,0.5664429530201343,0.05379185210607754,0.7213273676360925,0.004958284924647063,tf-idf,433,4,True,bigram,1600,0.2
353,0.08345787525177002,0.01714838066163713,0.010139179229736329,0.0023475425681863263,0.5630872483221477,0.042175214344603966,0.6882177479492917,0.013964741893898848,tf-idf,435,4,True,bigram,1000,0.1
749,0.07119958400726319,0.01652824320543133,0.010099077224731445,0.0026494448856403917,0.5630872483221477,0.041853588799111045,0.6947054436987323,0.013473266703736704,tf-idf,435,4,False,bigram,1000,0.1
341,0.06658329963684081,0.0009279399784382794,0.008912873268127442,0.00017920372281552072,0.5570469798657719,0.03936343167413472,0.7266219239373601,0.01065716336164048,tf-idf,437,4,True,bigram,800,0.0
737,0.09772069454193115,0.023289666088570155,0.01105051040649414,0.0026366668942252296,0.5570469798657719,0.041371906060194474,0.7306487695749441,0.011401351143097038,tf-idf,437,4,False,bigram,800,0.0
772,0.08087379932403564,0.023768398153622295,0.01109905242919922,0.0024944991720729443,0.553020134228188,0.04484105527111428,0.7001491424310217,0.006935123042505591,tf-idf,439,4,False,bigram,1400,0.2
376,0.1079103946685791,0.022658293429741523,0.013126730918884277,0.003211108678698486,0.553020134228188,0.04680696852124214,0.6961968680089485,0.005582391430935981,tf-idf,439,4,True,bigram,1400,0.2
761,0.07550253868103027,0.016060642932554884,0.009622907638549805,0.0017389198745469384,0.551006711409396,0.04343790906116619,0.6753914988814318,0.005480350194384218,tf-idf,441,4,False,bigram,1200,0.2
750,0.06523804664611817,0.0009102828393996378,0.008914327621459961,0.0003159862125032508,0.551006711409396,0.04043032344115177,0.64862043251305,0.0072896939059507405,tf-idf,441,4,False,bigram,1000,0.2
354,0.08032827377319336,0.0202945481446573,0.011420202255249024,0.002662960375436375,0.5503355704697988,0.03808392203788218,0.6443698732289337,0.007909120285459573,tf-idf,443,4,True,bigram,1000,0.2
365,0.0733405351638794,0.016747302124325007,0.009125137329101562,0.0017932220073178743,0.5489932885906041,0.04102203165083523,0.6727069351230425,0.006287463534148058,tf-idf,444,4,True,bigram,1200,0.2
407,0.047048425674438475,0.013379337970530075,0.008897876739501953,0.002291887664676158,0.5483221476510067,0.0453256214896726,0.5704697986577182,0.03326244031519557,tf-idf,445,4,False,unigram,20,0.0
738,0.10282776355743409,0.019650387560039034,0.011174368858337402,0.0027430947255978086,0.5456375838926175,0.03725285660772596,0.6571215510812827,0.00901541014747645,tf-idf,446,4,False,bigram,800,0.1
784,0.0786515474319458,0.019158814105008155,0.009876585006713868,0.0017934421246321333,0.5449664429530202,0.04388666503160219,0.6760626398210292,0.004439336634194539,tf-idf,447,4,False,bigram,1600,0.3
342,0.0874556303024292,0.020289183573013493,0.011942505836486816,0.0026835846790486933,0.5442953020134229,0.03619808472526658,0.6520507084265474,0.008365281826923273,tf-idf,448,4,True,bigram,800,0.1
343,0.07171704769134521,0.008726087552835004,0.011159873008728028,0.003030183402036856,0.5422818791946309,0.03101804029071502,0.6193139448173005,0.006276841315889319,tf-idf,449,4,True,bigram,800,0.2
388,0.09286262989044189,0.020187512233544563,0.011945557594299317,0.0032251733689290666,0.5422818791946309,0.044193497001756586,0.6733780760626397,0.006049008140394692,tf-idf,449,4,True,bigram,1600,0.3
408,0.056762290000915525,0.012680105413938894,0.010316181182861327,0.0023799037670426226,0.5416107382550336,0.04659961164252335,0.5590604026845638,0.03343095042437928,tf-idf,451,4,False,unigram,20,0.1
751,0.06462860107421875,0.0009952541693456181,0.008765029907226562,0.000206120185049024,0.5416107382550336,0.03500886269998651,0.6097688292319166,0.006086125996343231,tf-idf,451,4,False,bigram,1000,0.3
739,0.07968366146087646,0.020088278798111005,0.010300827026367188,0.0025045309981919085,0.5395973154362416,0.03049078306469946,0.6234153616703952,0.008541578561238682,tf-idf,453,4,False,bigram,800,0.2
726,0.08538239002227783,0.020957343431667674,0.011973953247070313,0.0031655720767813206,0.5395973154362416,0.030342696793174,0.6321401938851603,0.01325208341800438,tf-idf,453,4,False,bigram,400,0.0
409,0.04647173881530762,0.012738945512317485,0.008903813362121583,0.002253663460529638,0.5389261744966443,0.047651006711409385,0.5536167039522745,0.032686019251303766,tf-idf,455,4,False,unigram,20,0.2
330,0.07582013607025147,0.012074042129657627,0.011757588386535645,0.0029685062176892946,0.5382550335570471,0.029069003795580826,0.6259507829977629,0.012403056158861621,tf-idf,456,4,True,bigram,400,0.0
355,0.08617200851440429,0.024183936436382066,0.012510085105895996,0.0029699761985011158,0.5382550335570471,0.03298847175152888,0.6059656972408651,0.0057974024535650485,tf-idf,456,4,True,bigram,1000,0.3
366,0.08950152397155761,0.02243428741652014,0.010532975196838379,0.002854735463732154,0.5375838926174497,0.03825503355704697,0.6287844891871737,0.005696772335506135,tf-idf,458,4,True,bigram,1200,0.3
762,0.0740140438079834,0.016785247721331765,0.010107660293579101,0.0025608699781390714,0.5362416107382552,0.04185358879911104,0.6307979120059658,0.005654150659885864,tf-idf,459,4,False,bigram,1200,0.3
740,0.09476044178009033,0.022117681052422247,0.012872099876403809,0.002693760842911118,0.5335570469798658,0.03291328814829322,0.590007457121551,0.007544602457832508,tf-idf,460,4,False,bigram,800,0.3
727,0.1051602840423584,0.021084246539152113,0.013131427764892577,0.0028038767736676376,0.5335570469798657,0.027549497653387645,0.5874720357941834,0.011647441409795343,tf-idf,461,4,False,bigram,400,0.1
785,0.07333643436431884,0.016492617373449942,0.009501147270202636,0.0016258014648545492,0.5322147651006712,0.04318832360589575,0.6498881431767338,0.005379991494534749,tf-idf,462,4,False,bigram,1600,0.4
410,0.05481994152069092,0.013349069120899448,0.01031198501586914,0.0022728451529040843,0.5315436241610738,0.047437844421670594,0.5488441461595824,0.03195792050690593,tf-idf,463,4,False,unigram,20,0.3
550,0.1332625150680542,0.021190887077991844,0.017242980003356934,0.0005513084534850212,0.5308724832214766,0.04456396053968866,0.5239373601789709,0.01999343153842097,tf-idf,464,4,False,unigram_bigram,40,0.0
344,0.0731696605682373,0.0068839497732572945,0.011458730697631836,0.0028039736196784726,0.5308724832214765,0.0322497014140509,0.5875466070096942,0.006180419873226981,tf-idf,465,4,True,bigram,800,0.3
377,0.10820419788360595,0.017492201097711966,0.013081026077270509,0.002585900932896825,0.5308724832214764,0.04076318023908782,0.6499627143922446,0.007262179760739668,tf-idf,466,4,True,bigram,1400,0.3
331,0.0770923376083374,0.018857354298938242,0.010973644256591798,0.002759204750502832,0.5295302013422819,0.02641432034114686,0.5829231916480239,0.011931627514502826,tf-idf,467,4,True,bigram,400,0.1
389,0.09982383251190186,0.0238046185507012,0.011818742752075196,0.0030410459324309064,0.5295302013422819,0.044563960539688655,0.647427293064877,0.005406284551943876,tf-idf,467,4,True,bigram,1600,0.4
411,0.05634183883666992,0.012534450942909427,0.010360074043273926,0.002455622789604913,0.5288590604026846,0.050205648883933016,0.5439224459358688,0.032803198774339196,tf-idf,469,4,False,unigram,20,0.4
773,0.08712971210479736,0.02491642500771428,0.011337733268737793,0.002895718390544407,0.5281879194630872,0.04148606566584051,0.6514541387024609,0.006214069099477911,tf-idf,470,4,False,bigram,1400,0.3
412,0.057399320602416995,0.010630950144526696,0.010785627365112304,0.002260861206366244,0.5268456375838927,0.049705225399424235,0.5405667412378822,0.032265216521950295,tf-idf,471,4,False,unigram,20,0.5
413,0.05685122013092041,0.011458378222114323,0.009893441200256347,0.002088512803726057,0.525503355704698,0.051205018953590545,0.5378821774794929,0.03210903535065955,tf-idf,472,4,False,unigram,20,0.6
741,0.08681979179382324,0.023160079980582372,0.01189737319946289,0.0030555883350926894,0.5228187919463088,0.03154362416107381,0.570544369873229,0.005770964180147915,tf-idf,473,4,False,bigram,800,0.4
367,0.08889732360839844,0.023010362260361628,0.01005256175994873,0.002182664608081256,0.5221476510067115,0.0380602600772022,0.6052199850857569,0.005930170127388825,tf-idf,474,4,True,bigram,1200,0.4
154,0.13260900974273682,0.025634472104204505,0.015824484825134277,0.0027701408912421516,0.5221476510067115,0.026979531868780895,0.5152870991797166,0.014448353418324653,tf-idf,474,4,True,unigram_bigram,40,0.0
345,0.08916831016540527,0.01843215078758938,0.010350775718688966,0.002377585492432574,0.5221476510067113,0.031018040290714997,0.5683072334079047,0.0058949005738916154,tf-idf,476,4,True,bigram,800,0.4
763,0.07540998458862305,0.018976827304106447,0.010029053688049317,0.0023027362395522627,0.521476510067114,0.039369152687416,0.6069351230425056,0.006043949863669527,tf-idf,477,4,False,bigram,1200,0.4
786,0.06936016082763671,0.006733550983546216,0.009377861022949218,0.0015930663786804307,0.5208053691275168,0.04246789803907751,0.632662192393736,0.004695026469410062,tf-idf,478,4,False,bigram,1600,0.5
774,0.09049463272094727,0.023719918983691985,0.01116194725036621,0.00302087905567533,0.5194630872483221,0.03739164638170234,0.6276659209545115,0.004681385865986457,tf-idf,479,4,False,bigram,1400,0.4
319,0.11720044612884521,0.003953895025876558,0.014605283737182617,0.00027061561110278587,0.5187919463087248,0.02582802873140114,0.5734526472781506,0.016014591732195233,tf-idf,480,4,True,bigram,200,0.0
390,0.09033255577087403,0.025460638917605593,0.011065983772277832,0.0028387079406974798,0.5181208053691276,0.043370454822559766,0.6302013422818792,0.004973961564698676,tf-idf,481,4,True,bigram,1600,0.5
